año,financiación,programa,Servicio,SUELDOS DOCENTES,SUELDOS NO DOCENTES,OTROS,TOTAL SUELDOS,GASTOS,SUMINISTROS,INVERSIONES,TOTAL
2017,1.1 Rentas Generales,347,Odontología,152971751,86822267,6154280,245948298,2957661,6863146,4679528,260448633
2017,1.1 Rentas Generales,347,Química,272844473,63360705,4377179,340582357,3534443,11882173,4619773,360618746
2017,1.1 Rentas Generales,347,Veterinaria,233832764,102050342,5293483,341176589,4751294,11933253,6877437,364738573
2017,1.1 Rentas Generales,347,Humanidades,160625137,57337024,3262969,221225130,1917747,3174187,2556440,228873504
2017,1.1 Rentas Generales,347,Hosp. de Clínicas,354251900,0,7216706,361468606,0,0,0,361468606
2017,1.1 Rentas Generales,347,IENBA,90338148,27533942,1997971,119870061,3313977,787677,3224556,127196271
2017,1.1 Rentas Generales,347,EUM,32457424,13380690,791397,46629511,1150410,15895,1531827,49470698
2017,1.1 Rentas Generales,347,Psicología,169475715,58182077,3594653,231252445,2336932,2730923,3623592,239943892
2017,1.1 Rentas Generales,347,Enfermería,124450289,39385475,3208107,167043871,2417468,1657244,3083092,174201675
2017,1.1 Rentas Generales,347,Cs. Sociales,245980817,67340310,3967100,317288227,2812662,4948961,2803895,327853745
2017,1.1 Rentas Generales,347,Ciencias,407125415,73763803,5556542,486445760,3670306,11589074,5492287,507197427
2017,1.1 Rentas Generales,347,FIC,107685877,32240539,2182268,142108684,2286170,1725538,4189882,150310274
2017,1.1 Rentas Generales,347,Ofic. Centrales,94491313,342651952,17893372,455036637,47617400,28992460,14757646,546404143
2017,1.1 Rentas Generales,347,C. y T. Alimentos,3641362,1118831,0,4760193,48477,0,0,4808670
2017,1.1 Rentas Generales,347,ISEF,66006497,18696690,0,84703187,450448,1960706,1075655,88189996
2017,1.1 Rentas Generales,347,Esc. Nutrición,50737579,15317985,0,66055564,2317928,0,996428,69369920
2017,1.1 Rentas Generales,347,Unidad 50:,,,,0,,,,0
2017,1.1 Rentas Generales,347,DT y Art.57,128657695,0,0,128657695,0,0,0,128657695
2017,1.1 Rentas Generales,347,Progresivo Doc.,24693741,0,0,24693741,0,0,0,24693741
2017,1.1 Rentas Generales,347,Antigüedad No Doc.,0,4105304,0,4105304,0,0,0,4105304
2017,1.1 Rentas Generales,347,Decret. 203/92 y 221/93,0,0,4436212,4436212,0,0,0,4436212
2017,1.1 Rentas Generales,347,Beneficios Sociales,0,0,17558042,17558042,0,0,0,17558042
2017,1.1 Rentas Generales,347,Reserva Redistribuídos,0,948414,0,948414,0,0,0,948414
2017,1.1 Rentas Generales,347,Ap. Patr. Diferencial,0,0,6201368,6201368,0,0,0,6201368
2017,1.1 Rentas Generales,347,Ap. Patr. SNIS FLD,0,0,2754010,2754010,0,0,0,2754010
2017,1.1 Rentas Generales,347,Incr. Suministros,0,0,0,0,0,50233854,0,50233854
2017,1.1 Rentas Generales,347,Carr. Doc. - EHyLLOA - Antes 2013 (dev.),6987256,0,0,6987256,0,0,0,6987256
2017,1.1 Rentas Generales,347,Carr. Doc. - EHyLLOA - Incr.2013 (Áreas),6321364,0,0,6321364,0,0,0,6321364
2017,1.1 Rentas Generales,347,Carr. Doc. - Creac.yEH - Incr.2016 (Áreas),23787886,0,0,23787886,0,0,0,23787886
2017,1.1 Rentas Generales,347,Carr. Doc. - EH a 30hs. x DT - Incr.2017,51663003,0,0,51663003,0,0,0,51663003
2017,1.1 Rentas Generales,347,Carr. No Doc. - Ascensos,0,6681593,0,6681593,0,0,0,6681593
2017,1.1 Rentas Generales,347,Carr. No Doc. - Concursos,0,20459637,0,20459637,0,0,0,20459637
2017,1.1 Rentas Generales,347,Carr. No Doc.,0,2852088,0,2852088,0,0,0,2852088
2017,1.1 Rentas Generales,347,Nvos.Planes y Carr. - (1/3 c/Area),18677792,0,0,18677792,0,0,0,18677792
2017,1.1 Rentas Generales,347,Reintegro Ejerc. Anterior,5183655,0,0,5183655,0,0,0,5183655
2017,1.1 Rentas Generales,348,C.S.I.C.,203436158,7092812,0,210528970,4326427,0,29659747,244515144
2017,1.1 Rentas Generales,348,C.A.P.,70561589,0,0,70561589,0,0,0,70561589
2017,1.1 Rentas Generales,348,C.S.E.A.M.,70942428,1992197,0,72934625,1936972,0,7045668,81917265
2017,1.1 Rentas Generales,348,C.S.E.,51148022,6975367,0,58123389,0,0,15146037,73269426
2017,1.1 Rentas Generales,348,Educación Permanente,18262647,18597,0,18281244,29743,0,21496,18332483
2017,1.1 Rentas Generales,348,A.P.E.X.,13813398,8462701,0,22276099,0,0,0,22276099
2017,1.1 Rentas Generales,348,Gestión,47754575,51542159,0,99296734,198598,0,5796223,105291555
2017,1.1 Rentas Generales,348,Com. Eval. Interna y Acreditac.,10661774,0,0,10661774,1857895,0,6258655,18778324
2017,1.1 Rentas Generales,348,Com. Central de DT,0,0,0,0,284624,0,205701,490325
2017,1.1 Rentas Generales,348,Partidas Centrales,3108780,2192656,0,5301436,484229,0,349957,6135622
2017,1.1 Rentas Generales,348,Coop. Nal. e Internacional,25430842,0,0,25430842,2057565,0,179298,27667705
2017,1.1 Rentas Generales,348,P.C.A.B.,0,689304,0,689304,41714,0,5656690,6387708
2017,1.1 Rentas Generales,348,C.R.I.C.R.I.,0,684025,0,684025,406336,0,293664,1384025
2017,1.1 Rentas Generales,348,Espacio Interdisciplinario,23374937,6818143,0,30193080,0,0,2500000,32693080
2017,1.1 Rentas Generales,348,UCUR - Unidad de Comunicación,3547464,4118535,0,7665999,650138,0,689862,9005999
2017,1.1 Rentas Generales,348,Unidad 50,,,,,,,,0
2017,1.1 Rentas Generales,348,Reserva Sal. Vacacional,0,0,241300443,241300443,0,0,0,241300443
2017,1.1 Rentas Generales,348,Reserva Sal. Vacacional - Doc.,15406158,0,0,15406158,0,0,0,15406158
2017,1.1 Rentas Generales,348,Fondo para Imprevistos,0,0,5385710,5385710,0,0,0,5385710
2017,1.1 Rentas Generales,348,Reserva Proy. y Progr.,0,0,136781,136781,0,0,0,136781
2017,1.1 Rentas Generales,348,Difer. de Actualizador,0,0,15251932,15251932,35912,0,0,15287844
2017,1.1 Rentas Generales,348,Incr. Sueldos,178299843,69890476,0,248190319,0,0,0,248190319
2017,1.1 Rentas Generales,348,"Creaciones - BU, PEyE y NP - Incr.2017",0,0,8663003,8663003,0,0,0,8663003
2017,1.1 Rentas Generales,349,Agronomía,0,8775199,913396,9688595,0,0,0,9688595
2017,1.1 Rentas Generales,349,Arquitectura,0,3868240,406287,4274527,0,0,0,4274527
2017,1.1 Rentas Generales,349,Cs. Económicas,0,4789588,230286,5019874,0,0,0,5019874
2017,1.1 Rentas Generales,349,Derecho,0,5684835,468173,6153008,0,0,0,6153008
2017,1.1 Rentas Generales,349,Ingeniería,0,5019711,529698,5549409,0,0,0,5549409
2017,1.1 Rentas Generales,349,Medicina,0,9433574,591399,10024973,0,0,0,10024973
2017,1.1 Rentas Generales,349,Inst. Higiene,0,2479746,141558,2621304,0,0,0,2621304
2017,1.1 Rentas Generales,349,Odontología,0,4845011,34904,5194051,0,0,0,5194051
2017,1.1 Rentas Generales,349,Química,0,2232665,452535,2685200,0,0,0,2685200
2017,1.1 Rentas Generales,349,Veterinaria,0,6056611,59657,6653181,0,0,0,6653181
2017,1.1 Rentas Generales,349,Humanidades,0,2552042,314109,2866151,0,0,0,2866151
2017,1.1 Rentas Generales,349,Hosp. de Clínicas,0,81137854,2051961,83189815,0,0,0,83189815
2017,1.1 Rentas Generales,349,I.E.N.B.A.,0,1041442,126477,1167919,0,0,0,1167919
2017,1.1 Rentas Generales,349,E.U.M.,0,657752,50097,707849,0,0,0,707849
2017,1.1 Rentas Generales,349,Psicología,0,2643417,400074,3043491,0,0,0,3043491
2017,1.1 Rentas Generales,349,Enfermería,0,2116877,20034,2317217,0,0,0,2317217
2017,1.1 Rentas Generales,349,Cs. Sociales,0,2793891,403796,3197687,0,0,0,3197687
2017,1.1 Rentas Generales,349,Ciencias,0,3110651,594585,3705236,0,0,0,3705236
2017,1.1 Rentas Generales,349,FIC,0,2301645,141111,2442756,0,0,0,2442756
2017,1.1 Rentas Generales,349,CURE,0,1961770,26823,1988593,0,0,0,1988593
2017,1.1 Rentas Generales,349,CENUR Litoral Norte,0,3449566,454034,3903600,0,0,0,3903600
2017,1.1 Rentas Generales,349,Ofic. Centrales,0,26906982,1495131,28402113,0,0,0,28402113
2017,1.1 Rentas Generales,349,Bienestar Estudiantes,0,26316161,0,26316161,51562414,3144089,2040485,83063149
2017,1.1 Rentas Generales,349,Bienestar Funcionarios,4802804,77922803,0,82725607,1576440,0,2896117,87198164
2017,1.1 Rentas Generales,349,Participación y Cogobierno,7721239,599417,0,8320656,0,0,0,8320656
2017,1.1 Rentas Generales,349,Gestión - PCETMALUR,1881688,0,0,1881688,2712500,0,7800000,12394188
2017,1.1 Rentas Generales,349,Gestión - Retiro Incentivado,0,10161297,0,10161297,0,0,0,10161297
2017,1.1 Rentas Generales,349,Bienestar Estud. y Func.,3415117,6258645,0,9673762,5809350,0,500,15983112
2017,1.1 Rentas Generales,349,Cuota Mutual,0,0,3894491,3894491,0,0,0,3894491
2017,1.1 Rentas Generales,349,Incr. Cuota de Alimentación,0,57183116,0,57183116,0,0,0,57183116
2017,1.1 Rentas Generales,349,PT5. Becas + Transp. + Aliment.,0,0,0,0,12490000,0,0,12490000
2017,1.1 Rentas Generales,350,Hosp. de Clínicas,0,1272386137,27225414,1299611551,211556869,52411224,40911825,1604491468
2017,1.1 Rentas Generales,350,Gastos e Inversiones,0,0,0,0,60000000,0,0,60000000
2017,1.1 Rentas Generales,351,CCI,444928036,80493477,0,525421514,20593431,0,1962,546211145
2017,1.1 Rentas Generales,351,CURE,27485388,35675201,979194,64139782,8997895,4583633,1146200,78867510
2017,1.1 Rentas Generales,351,CENUR Litoral Norte,96484784,71208457,2893496,170586737,12548786,2765028,1995316,187895867
2017,1.1 Rentas Generales,352,POMLP,0,32882083,0,32882083,0,0,268978441,301860524
2017,1.1 Rentas Generales,352,POR,2120213,19421036,0,21541249,0,0,24079646,45620895
2017,1.2 Adicional Fondo Solidaridad,347,Agronomía,,,,,1509906,,0,1509906
2017,1.2 Adicional Fondo Solidaridad,347,Arquitectura,,,,,1454036,,0,1454036
2017,1.2 Adicional Fondo Solidaridad,347,Cs. Económicas,,,,,603441,,0,603441
2017,1.2 Adicional Fondo Solidaridad,347,Derecho,,,,,774593,,0,774593
2017,1.2 Adicional Fondo Solidaridad,347,Ingeniería,,,,,1328422,,0,1328422
2017,1.2 Adicional Fondo Solidaridad,347,Medicina,,,,,1806527,,0,1806527
2017,1.2 Adicional Fondo Solidaridad,347,Inst. Higiene,,,,,216784,,0,216784
2017,1.2 Adicional Fondo Solidaridad,347,Odontología,,,,,1098073,,495045,1593118
2017,1.2 Adicional Fondo Solidaridad,347,Química,,,,,626319,,0,626319
2017,1.2 Adicional Fondo Solidaridad,347,Veterinaria,,,,,1312526,,0,1312526
2017,1.2 Adicional Fondo Solidaridad,347,Humanidades,,,,,344033,,0,344033
2017,1.2 Adicional Fondo Solidaridad,347,Hosp. de Clínicas,,,,,0,,0,0
2017,1.2 Adicional Fondo Solidaridad,347,I.E.N.B.A.,,,,,1610345,,34229,1644574
2017,1.2 Adicional Fondo Solidaridad,347,E.U.M.,,,,,173554,,0,173554
2017,1.2 Adicional Fondo Solidaridad,347,Psicología,,,,,573992,,6237,580229
2017,1.2 Adicional Fondo Solidaridad,347,Enfermería,,,,,579282,,0,579282
2017,1.2 Adicional Fondo Solidaridad,347,Cs. Sociales,,,,,577708,,0,577708
2017,1.2 Adicional Fondo Solidaridad,347,Ciencias,,,,,1167806,,0,1167806
2017,1.2 Adicional Fondo Solidaridad,347,FIC,,,,,551634,,0,551634
2017,1.2 Adicional Fondo Solidaridad,347,Ofic. Centrales,,,,,12992525,,71500,20007525
2017,1.2 Adicional Fondo Solidaridad,347,C. y T. Alimentos,,,,,59214,,0,59214
2017,1.2 Adicional Fondo Solidaridad,347,I.S.E.F.,,,,,132902,,0,132902
2017,1.2 Adicional Fondo Solidaridad,347,Esc. Nutrición,,,,,1545218,,0,1545218
2017,1.2 Adicional Fondo Solidaridad,348,C.S.I.C.,,,,,200,,0,200
2017,1.2 Adicional Fondo Solidaridad,348,C.A.P.,,,,,0,,0,0
2017,1.2 Adicional Fondo Solidaridad,348,C.S.E.A.M.,,,,,1039031,,0,1039031
2017,1.2 Adicional Fondo Solidaridad,348,C.S.E.,,,,,898832,,5240804,6139636
2017,1.2 Adicional Fondo Solidaridad,348,Educación Permanente,,,,,0,,0,0
2017,1.2 Adicional Fondo Solidaridad,348,A.P.E.X.,,,,,0,,0,0
2017,1.2 Adicional Fondo Solidaridad,348,Gestión,,,,,1584000,,10634497,12218497
2017,1.2 Adicional Fondo Solidaridad,348,Com. Eval. Interna y Acreditac.,,,,,0,,0,0
2017,1.2 Adicional Fondo Solidaridad,348,Com. Central de DT,,,,,0,,0,0
2017,1.2 Adicional Fondo Solidaridad,348,Obras Fac. y Esc.,,,,,0,,0,0
2017,1.2 Adicional Fondo Solidaridad,348,Partidas Centrales,,,,,0,,0,0
2017,1.2 Adicional Fondo Solidaridad,348,Coop. Nal. e Internacional,,,,,0,,0,0
2017,1.2 Adicional Fondo Solidaridad,348,P.C.A.B.,,,,,0,,28958,28958
2017,1.2 Adicional Fondo Solidaridad,348,C.R.I.C.R.I.,,,,,550,,0,550
2017,1.2 Adicional Fondo Solidaridad,348,Espacio Interdisciplinario,,,,,0,,0,0
2017,1.2 Adicional Fondo Solidaridad,348,UCUR - Unidad de Comunicación,,,,,0,,0,0
2017,1.2 Adicional Fondo Solidaridad,348,Unidad 50,,,,,0,,0,0
2017,1.2 Adicional Fondo Solidaridad,348,Fondo para Imprevistos,,,,,3463204,,0,3463204
2017,1.2 Adicional Fondo Solidaridad,349,Bienestar Estudiantes,,,,,7235297,,682434,7917731
2017,1.2 Adicional Fondo Solidaridad,350,Hosp. de Clínicas,,,,,0,,3517912,3517912
2017,1.2 Adicional Fondo Solidaridad,351,CCI,,,,,507212,,0,507212
2017,1.2 Adicional Fondo Solidaridad,351,CURE,,,,,0,,0,0
2017,1.2 Adicional Fondo Solidaridad,351,CENUR Litoral Norte,,,,,2960547,,190766,3151313
2017,1.2 Adicional Fondo Solidaridad,352,POMLP,,,,,2688942,,140248697,142937639
2017,1.2 Adicional Fondo Solidaridad,352,POR,,,,,6161451,,23479161,29640612
2017,1.2 Adicional Fondo Solidaridad,352,PAI,,,,,0,,41389446,41389446
2017,1.2 Recursos genuinos de los servicios,347,Agronomía,6378696,,,,6339661,,4140342,16858699
2017,1.2 Recursos genuinos de los servicios,347,Arquitectura,2126232,,,,2370387,,1996281,6492900
2017,1.2 Recursos genuinos de los servicios,347,Cs. Económicas,19136088,,,,2620001,,0,21756089
2017,1.2 Recursos genuinos de los servicios,347,Derecho,2126232,,,,592937,,280396,2999565
2017,1.2 Recursos genuinos de los servicios,347,Ingeniería,23388552,,,,6830707,,2775963,32995222
2017,1.2 Recursos genuinos de los servicios,347,Medicina,4252464,,,,1280534,,466133,5999131
2017,1.2 Recursos genuinos de los servicios,347,Inst. Higiene,2126232,,,,445277,,428057,2999566
2017,1.2 Recursos genuinos de los servicios,347,Odontología,4252464,,,,3705988,,66068,8619132
2017,1.2 Recursos genuinos de los servicios,347,Química,10631161,,,,1771425,,1721909,14124495
2017,1.2 Recursos genuinos de los servicios,347,Veterinaria,2126232,,,,1997979,,622022,4746233
2017,1.2 Recursos genuinos de los servicios,347,Humanidades,6378696,,,,1544209,,202458,8125363
2017,1.2 Recursos genuinos de los servicios,347,Hosp. de Clínicas,42524639,,,,0,,0,42524639
2017,1.2 Recursos genuinos de los servicios,347,I.E.N.B.A.,2126232,,,,1629717,,11695,3872899
2017,1.2 Recursos genuinos de los servicios,347,E.U.M.,0,,,,0,,0,0
2017,1.2 Recursos genuinos de los servicios,347,Psicología,4252464,,,,735075,,138259,5125798
2017,1.2 Recursos genuinos de los servicios,347,Enfermería,2126232,,,,873334,,0,2999566
2017,1.2 Recursos genuinos de los servicios,347,Cs. Sociales,4252464,,,,1231169,,515499,5999132
2017,1.2 Recursos genuinos de los servicios,347,Ciencias,6378696,,,,3069421,,1297247,10745364
2017,1.2 Recursos genuinos de los servicios,347,FIC,2126232,,,,611334,,262,2999566
2017,1.2 Recursos genuinos de los servicios,347,Ofic. Centrales,63788041,,,,6416009,,9303996,79508046
2017,1.2 Recursos genuinos de los servicios,347,Unidad 50,217840922,,,,0,,0,217840922
2017,1.2 Recursos genuinos de los servicios,347,D.T. y Art.57,30000000,,,,0,,0,30000000
2017,1.2 Recursos genuinos de los servicios,348,C.S.I.C.,40000000,,,,0,,0,40000000
2017,1.2 Recursos genuinos de los servicios,348,C.A.P.,47326005,,,,0,,0,47326005
2017,1.2 Recursos genuinos de los servicios,348,PT4. Investigación y Posgrados,11075575,,,,0,,0,11075575
2017,1.2 Recursos genuinos de los servicios,350,Hosp. de Clínicas,0,,,,14393102,,2200237,16593339
2017,1.2 Recursos genuinos de los servicios,351,CURE,0,,,,0,,0,0
2017,1.2 Recursos genuinos de los servicios,351,CENUR Litoral Norte,2126232,,,,1746667,,0,3872899
2016,1.1 Rentas Generales,347,Agronomía,264025218,153162339,6828781,424016338,3588254,20863989,6201067,454669648
2016,1.1 Rentas Generales,347,Arquitectura,223251609,72875321,6312117,302439047,1768587,6673747,3689334,314570713
2016,1.1 Rentas Generales,347,Cs. Económicas,226047934,80355084,6079730,312482748,1722933,8614567,3929732,326749980
2016,1.1 Rentas Generales,347,Derecho,205595285,95339684,5748351,306683320,1659642,3968233,3338688,315649883
2016,1.1 Rentas Generales,347,Ingeniería,376083602,88739814,6474566,471297982,3824019,12859494,5286075,493267571
2016,1.1 Rentas Generales,347,Medicina,387369863,148293531,11201391,546864785,3226689,9903021,6418513,566413008
2016,1.1 Rentas Generales,347,Inst. Higiene,179234,53337488,95329,54470012,708429,6624297,948609,62751347
2016,1.1 Rentas Generales,347,Odontología,134520003,77090337,5463312,217073652,1777591,5979582,3482314,228313139
2016,1.1 Rentas Generales,347,Química,235011920,56242524,3954446,295208890,2183470,10600871,3244082,311237313
2016,1.1 Rentas Generales,347,Veterinaria,201558650,91092628,4724156,297375434,3268760,10887812,5369851,316901857
2016,1.1 Rentas Generales,347,Humanidades,142861760,51011186,2982796,196855742,854037,2830708,1476128,202016615
2016,1.1 Rentas Generales,347,Regional Norte,38787460,31599501,2122499,72509460,614554,2589186,995316,76708516
2016,1.1 Rentas Generales,347,Hosp. de Clínicas,313870918,0,6114675,319985593,0,0,0,319985593
2016,1.1 Rentas Generales,347,IENBA,77569452,23783562,1714684,103067697,2203563,693944,2107021,108072225
2016,1.1 Rentas Generales,347,EUM,28818683,11970850,694301,41483834,479203,137797,860536,42961370
2016,1.1 Rentas Generales,347,Psicología,143868379,51455991,3064833,198389203,1261006,2342739,2527213,204520162
2016,1.1 Rentas Generales,347,Enfermería,106698707,34781676,2862456,144342838,1626081,1459919,2289899,149718738
2016,1.1 Rentas Generales,347,Cs. Sociales,212860857,59789743,3699270,276349870,1765180,4396066,1739895,284251012
2016,1.1 Rentas Generales,347,Ciencias,356948928,65641714,5021872,427612514,2307132,10100433,4121173,444141252
2016,1.1 Rentas Generales,347,FIC,93929405,28643523,2012642,124585570,1167439,1455509,3066578,130275096
2016,1.1 Rentas Generales,347,Ofic. Centrales,79316307,305108400,16587945,401012653,44789669,26683295,2837662,475323279
2016,1.1 Rentas Generales,347,C. y T. Alimentos,3000423,1001296,0,4001719,48477,0,0,4050196
2016,1.1 Rentas Generales,347,ISEF,57174321,16732580,0,73906901,478035,1716890,1075655,77177481
2016,1.1 Rentas Generales,347,Esc. Nutrición,43630805,13708812,0,57339617,1380690,0,5383,58774137
2016,1.1 Rentas Generales,347,Unidad 50:,,,,,,,,0
2016,1.1 Rentas Generales,347,DT y Art.57,131921319,0,0,131921319,0,0,0,131921319
2016,1.1 Rentas Generales,347,Progresivo Doc.,19479558,0,0,19479558,0,0,0,19479558
2016,1.1 Rentas Generales,347,Antigüedad No Doc.,0,3269682,0,3269682,0,0,0,3269682
2016,1.1 Rentas Generales,347,Decret. 203/92 y 221/93,0,0,4510921,4510921,0,0,0,4510921
2016,1.1 Rentas Generales,347,Beneficios Sociales,0,0,15870082,15870082,0,0,0,15870082
2016,1.1 Rentas Generales,347,Reserva Redistribuídos,0,848782,0,848782,0,0,0,848782
2016,1.1 Rentas Generales,347,Ap. Patr. Diferencial,0,0,5490750,5490750,0,0,0,5490750
2016,1.1 Rentas Generales,347,Ap. Patr. SNIS FLD,0,0,2438427,2438427,0,0,0,2438427
2016,1.1 Rentas Generales,347,Incr. Suministros,0,0,0,0,0,45077970,0,45077970
2016,1.1 Rentas Generales,347,Carrera Doc. - Creac.,50000000,0,0,50000000,0,0,0,50000000
2016,1.1 Rentas Generales,347,Carrera Doc. - EH y LLOA,1700833,0,0,1700833,0,0,0,1700833
2016,1.1 Rentas Generales,347,Carrera Doc. - EHyLLOA (Areas),16288593,0,0,16288593,0,0,0,16288593
2016,1.1 Rentas Generales,347,Carrera No Doc. - Creac. y Conc.,0,23322222,0,23322222,0,0,0,23322222
2016,1.1 Rentas Generales,347,Nvos.Planes y Carr. - (1/3 c/Area),16537496,0,0,16537496,0,0,0,16537496
2016,1.1 Rentas Generales,347,Reintegro Ejerc. Anterior,0,0,0,0,5555000,0,0,5555000
2016,1.1 Rentas Generales,348,C.S.I.C.,177910800,6347703,0,184258503,4326427,0,26659747,215244677
2016,1.1 Rentas Generales,348,C.A.P.,56633440,0,0,56633440,0,0,0,56633440
2016,1.1 Rentas Generales,348,C.S.E.A.M.,61042286,1782914,0,62825200,1936972,0,7045668,71807841
2016,1.1 Rentas Generales,348,C.S.E.,47057768,6242596,0,53300364,0,0,15146037,68446401
2016,1.1 Rentas Generales,348,Educación Permanente,16169922,16643,0,16186565,29743,0,21496,16237805
2016,1.1 Rentas Generales,348,A.P.E.X.,12230515,7573684,0,19804199,0,0,0,19804199
2016,1.1 Rentas Generales,348,Gestión,41123592,43405505,0,84529097,198598,0,5796223,90523919
2016,1.1 Rentas Generales,348,Com. Eval. Interna y Acreditac.,8872283,0,0,8872283,1857895,0,6258655,16988833
2016,1.1 Rentas Generales,348,Com. Central de DT,0,0,0,0,284624,0,205701,490325
2016,1.1 Rentas Generales,348,Partidas Centrales,2752543,1962315,0,4714858,484229,0,349957,5549043
2016,1.1 Rentas Generales,348,Coop. Nal. e Internacional,22516711,0,0,22516711,2057565,0,179298,24753574
2016,1.1 Rentas Generales,348,Bibliografía,0,616892,0,616892,41714,0,4326376,4984982
2016,1.1 Rentas Generales,348,C.R.I.C.R.I.,0,612167,0,612167,406336,0,293664,1312167
2016,1.1 Rentas Generales,348,Espacio Interdisciplinario,20696393,6101888,0,26798282,0,0,2500000,29298282
2016,1.1 Rentas Generales,348,Unidad de Comunicación,927435,3685878,0,4613312,650138,0,3189862,8453312
2016,1.1 Rentas Generales,348,Unidad 50,0,0,0,,0,0,0,0
2016,1.1 Rentas Generales,348,Reserva Sal. Vacacional,0,0,214564535,214564535,0,0,0,214564535
2016,1.1 Rentas Generales,348,Reserva Sal. Vacacional - Doc.,13640760,0,0,13640760,0,0,0,13640760
2016,1.1 Rentas Generales,348,Fondo para Imprevistos,0,0,4768559,4768559,0,0,0,4768559
2016,1.1 Rentas Generales,348,Reserva Proy. y Progr.,0,0,121107,121107,0,0,0,121107
2016,1.1 Rentas Generales,348,Difer. de Actualizador,0,0,15512489,15512489,35912,0,0,15548401
2016,1.1 Rentas Generales,348,PT4 Invest.y Fortal. Posgrados,19731476,0,0,19731476,0,0,0,19731476
2016,1.1 Rentas Generales,348,PT3 Gastos e Inversiones,0,0,0,0,32500000,0,32500000,65000000
2016,1.1 Rentas Generales,348,Incr. Sdos. Docente,168173057,0,0,168173057,0,0,0,168173057
2016,1.1 Rentas Generales,348,Incr. Sdos. No Docente,0,130248705,0,130248705,0,0,0,130248705
2016,1.1 Rentas Generales,349,Agronomía,0,4832412,880497,5712909,0,0,0,5712909
2016,1.1 Rentas Generales,349,Arquitectura,0,2367229,38755,2754779,0,0,0,2754779
2016,1.1 Rentas Generales,349,Cs. Económicas,0,2824349,282328,3106677,0,0,0,3106677
2016,1.1 Rentas Generales,349,Derecho,0,3461052,384019,3845071,0,0,0,3845071
2016,1.1 Rentas Generales,349,Ingeniería,0,2889652,546454,3436106,0,0,0,3436106
2016,1.1 Rentas Generales,349,Medicina,0,5403812,486392,5890204,0,0,0,5890204
2016,1.1 Rentas Generales,349,Inst. Higiene,0,1436663,112188,1548851,0,0,0,1548851
2016,1.1 Rentas Generales,349,Odontología,0,2759046,381323,3140369,0,0,0,3140369
2016,1.1 Rentas Generales,349,Química,0,1338709,408407,1747116,0,0,0,1747116
2016,1.1 Rentas Generales,349,Veterinaria,0,3314120,539168,3853288,0,0,0,3853288
2016,1.1 Rentas Generales,349,Humanidades,0,1550944,270235,1821179,0,0,0,1821179
2016,1.1 Rentas Generales,349,Regional Norte,0,1175451,35124,1526691,0,0,0,1526691
2016,1.1 Rentas Generales,349,Hosp. de Clínicas,0,45401817,1989058,47390875,0,0,0,47390875
2016,1.1 Rentas Generales,349,I.E.N.B.A.,0,620377,153792,774169,0,0,0,774169
2016,1.1 Rentas Generales,349,E.U.M.,0,391817,62272,454089,0,0,0,454089
2016,1.1 Rentas Generales,349,Psicología,0,1534617,410846,1945463,0,0,0,1945463
2016,1.1 Rentas Generales,349,Enfermería,0,1175451,205762,1381213,0,0,0,1381213
2016,1.1 Rentas Generales,349,Cs. Sociales,0,1665223,442156,2107379,0,0,0,2107379
2016,1.1 Rentas Generales,349,Ciencias,0,1779503,547925,2327428,0,0,0,2327428
2016,1.1 Rentas Generales,349,FIC,0,1338709,191936,1530645,0,0,0,1530645
2016,1.1 Rentas Generales,349,Ofic. Centrales,0,17044047,1522898,18566945,0,0,0,18566945
2016,1.1 Rentas Generales,349,Bienestar Estudiantes,0,22474493,0,22474493,17052414,2918848,2040485,44486240
2016,1.1 Rentas Generales,349,Bienestar Funcionarios,4252449,69736916,0,73989365,1576440,0,2896117,78461922
2016,1.1 Rentas Generales,349,Participación y Cogobierno,6836459,536448,0,7372907,0,0,0,7372907
2016,1.1 Rentas Generales,349,Gestión - PCETMALUR,603573,0,0,603573,1712500,0,9000000,11316073
2016,1.1 Rentas Generales,349,Gestión - Retiro Incentivado,0,9093840,0,9093840,0,0,0,9093840
2016,1.1 Rentas Generales,349,Bienestar Estud. y Func.,3023778,5601166,0,8624944,3309350,0,0,11934294
2016,1.1 Rentas Generales,349,Cuota Mutual,0,0,2996160,2996160,0,0,0,2996160
2016,1.1 Rentas Generales,349,PT5 Becas + Transp. + Alim.,0,0,0,0,50000000,0,0,50000000
2016,1.1 Rentas Generales,350,Hosp. de Clínicas,0,1138817263,25474662,1164291926,156054024,47825827,40911825,1409083601
2016,1.1 Rentas Generales,350,Gastos e Inversiones,0,0,0,0,50000000,0,0,50000000
2016,1.1 Rentas Generales,351,CCI,434965108,130965661,0,565930769,43915103,0,1962,610042072
2016,1.1 Rentas Generales,351,CENUR Litoral Norte,30952830,5711298,0,36664128,4457840,0,0,41121968
2016,1.1 Rentas Generales,352,POMLP,0,29427779,0,29427779,0,0,268978441,298406220
2016,1.1 Rentas Generales,352,POR,1877257,17380832,0,19258089,0,0,24079646,43337735
2016,1.1 Rentas Generales,352,PAI,0,0,0,0,0,0,0,0
2016,1.2 Adicional Fondo Solidaridad,347,Agronomía,,,,,1509906,,0,1509906
2016,1.2 Adicional Fondo Solidaridad,347,Arquitectura,,,,,1454036,,0,1454036
